,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
1028,A14-07151_Ratio.19946.19946.3,1646.9243,0,0.0,0.005,12,10.0810136,0.0024,10.048,0.503749488,1.013436132,0.300358083,0.007195522,0.67530695,1.197606084,0.022081915,0,1,0,0,0
5142,A14-07151_Ratio.22467.22467.3,1552.9572,2,0.222222222,0.004,9,10.1645752,0.0083,7.394,0.310563021,0.525834164,-0.095044798,0.012004125,0.66882295,1.101213057,0.034265914,0,1,0,0,0
3074,A14-07151_Ratio.02738.02738.2,1293.676365,0,0.0,0.002279,10,8.937768181,3.53e-06,6.2522,0.253367029,0.404730312,0.511242634,0.004367195,0.285910912,0.529401778,0.007509729,1,0,0,0,0
319,A14-07151_Ratio.21479.21479.2,1135.610447,0,0.0,0.002818,7,13.71544409,0.000217,2.5277,0.629989324,1.297942291,-0.660258192,0.011450411,0.634680201,1.30545589,0.011450411,1,0,0,0,0
4111,A14-07151_Ratio.26089.26089.2,1200.788304,1,0.142857143,0.003549,7,11.68619326,0.694,3.3185,0.352172107,0.647310982,-0.488759931,0.005133807,0.456304648,0.816326769,0.010385796,1,0,0,0,0
7244,A14-07151_Ratio.28868.28868.3,2809.4448,2,0.095238095,0.013,21,10.05562623,7.7e-05,12.074,0.225105663,0.414197253,0.110708361,0.003898331,0.353475995,0.686072906,0.009688067,0,1,0,0,0
9301,A14-07151_Ratio.10980.10980.2,1277.725926,1,0.125,0.002649,8,11.84098375,0.000619,5.4623,0.318110374,0.47282435,-0.935213578,0.010382519,0.422875902,0.661860318,0.020200216,1,0,0,0,0
4906,A14-07151_Ratio.10437.10437.3,1472.91976,2,0.285714286,0.002645,7,12.42025943,0.00158,5.679,0.326631351,0.607146249,0.921507058,0.004804064,0.3894184,0.749117582,0.009302877,0,1,0,0,0
1086,A14-07151_Ratio.21773.21773.3,2172.229941,0,0.0,0.008149,17,10.81480864,0.0443,4.7124,0.842382859,1.288722454,-0.938522734,0.057268766,1.143744834,1.655814084,0.057268766,0,1,0,0,0
4742,A14-07151_Ratio.16204.16204.2,1108.610081,0,0.0,0.002117,8,10.76872119,0.0096,4.2897,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
10778,A14-07151_Ratio.13638.13638.2,1401.732273,0,0.0,0.00201,9,11.7762394,4.18e-05,5.0844,0.134551187,0.268816792,0.558541169,0.000336389,0.278482204,0.524149936,0.005160739,1,0,0,0,0
7800,A14-07151_Ratio.24865.24865.2,1319.744114,0,0.0,0.004074,11,10.39094177,0.000799,4.152,0.306511276,0.522841351,0.14451623,0.009360594,0.445635319,0.715583493,0.015685331,1,0,0,0,0
3788,A14-07151_Ratio.34784.34784.3,2814.3832,2,0.095238095,0.01,21,9.792068488,0.00029,12.1207,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
1620,A14-07151_Ratio.14695.14695.2,1132.6299,0,0.0,0.001,8,11.50568343,0.21,4.5312,0.504793895,0.734153539,0.994032083,0.024020821,0.80568333,1.164938705,0.044315134,1,0,0,0,0
7491,A14-07151_Ratio.26323.26323.3,1568.007,1,0.111111111,0.0,9,10.36518269,0.028,8.6604,0.167272945,0.294770384,-0.98434781,0.002884845,0.408150232,0.681845352,0.015974934,0,1,0,0,0
1939,A14-07151_Ratio.19862.19862.2,1230.763157,1,0.142857143,0.004223,7,11.77501572,0.494,2.6625,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,1
3934,A14-07151_Ratio.37176.37176.2,1556.9,0,0.0,0.002,11,10.91313123,0.026,7.2405,0.362056473,0.766871123,-0.172356902,0.001737566,0.439170165,0.892637205,0.007482028,1,0,0,0,0
7039,A14-07151_Ratio.05069.05069.3,1223.790304,1,0.142857143,0.003484,7,11.8329563,0.0106,5.9869,0.276543159,0.546418402,0.754478164,0.006312468,0.360750352,0.631324602,0.015882324,0,1,0,0,0
8772,A14-07151_Ratio.12088.12088.2,1216.646458,1,0.111111111,0.002761,9,12.30213601,0.000175,4.5802,0.281132764,0.542408625,-0.615292482,0.00747286,0.414297627,0.70579653,0.018877521,1,0,0,0,0
11985,A14-07151_Ratio.10020.10020.2,1252.7578,1,0.111111111,0.003,9,12.23811747,0.013,5.5442,0.202626611,0.358947339,0.927418816,0.001896665,0.258165774,0.464368653,0.004627705,1,0,0,0,0
11132,A14-07151_Ratio.20467.20467.2,1306.7131,0,0.0,0.005,10,13.42169249,0.0015,6.1533,0.283765938,0.432862655,-0.728645531,0.006774199,0.431817377,0.702758332,0.020849431,1,0,0,0,0
9043,A14-07151_Ratio.14327.14327.2,1541.703,1,0.090909091,0.005,11,9.792962802,0.021,7.0862,0.132012544,0.29280211,0.814444895,0.001697255,0.315100567,0.542380262,0.00852648,1,0,0,0,0
6069,A14-07151_Ratio.25082.25082.2,2434.231541,2,0.125,0.007098,16,10.42379532,2.39e-06,5.6413,0.176057847,0.342173619,0.823947728,0.002648953,0.170364397,0.323789008,0.002648953,1,0,0,0,0
10584,A14-07151_Ratio.08533.08533.2,1644.8902,2,0.181818182,0.006,11,12.07591127,0.13,3.1282,0.233285402,0.385415779,-0.678433861,0.005488813,0.376240346,0.668974094,0.013529413,1,0,0,0,0
10707,A14-07151_Ratio.06846.06846.2,1318.752537,1,0.125,0.002711,8,12.00136158,0.00804,3.4722,0.252179604,0.427319519,0.572709918,0.005495148,0.316433319,0.474407802,0.00724846,1,0,0,0,0
8749,A14-07151_Ratio.11059.11059.3,1752.979025,1,0.090909091,0.001431,11,10.60657764,0.00228,6.4625,0.239338288,0.404305939,0.309965766,0.004234241,0.464185582,0.782466464,0.016504503,0,1,0,0,0
9741,A14-07151_Ratio.06300.06300.2,1024.515965,0,0.0,0.001902,8,12.03182908,0.000971,4.7152,0.20886961,0.38050578,0.934747055,0.003590295,0.255881781,0.431374675,0.004685212,1,0,0,0,0
1440,A14-07151_Ratio.21778.21778.3,1571.8383,1,0.090909091,0.005,11,9.367075376,0.0053,7.9809,0.624909789,1.059924581,-0.758403771,0.022202795,0.641881297,1.123524927,0.027526058,0,1,0,0,0
7482,A14-07151_Ratio.15127.15127.2,1379.782932,1,0.142857143,0.001472,7,11.83771532,0.0123,3.3926,0.183397595,0.38922904,0.87952391,0.001403788,0.257953138,0.540735505,0.011046155,1,0,0,0,0
2029,A14-07151_Ratio.26286.26286.2,1506.7418,0,0.0,0.004,11,12.40391632,0.043,7.7086,0.411615527,0.872911827,-0.675125973,0.007012483,0.552145108,1.041216036,0.020668598,1,0,0,0,0
314,A14-07151_Ratio.33217.33217.4,2474.480171,2,0.117647059,0.008475,17,9.419996581,0.00452,3.7436,1.302683432,2.401250608,0.997021811,0.106793464,2.415101957,3.571529161,0.196902323,0,0,1,0,1
854,A14-07151_Ratio.38554.38554.3,2170.2866,2,0.125,0.007,16,9.815073783,0.007,8.5603,0.69432444,1.422558628,-0.74209198,0.049084882,0.728961474,1.404284019,0.055145755,0,1,0,0,1
1400,A14-07151_Ratio.28544.28544.3,1970.0854,0,0.0,0.007,17,10.53891166,0.00025,11.5866,1.283682612,1.784730544,-0.93641516,0.11490155,1.366950337,1.94958033,0.114045416,0,1,0,0,0
688,A14-07151_Ratio.23574.23574.4,2342.222603,2,0.125,0.013142,16,8.414509918,2.45e-07,5.9853,0.651629372,1.131192976,-0.664185267,0.038270698,0.635440433,1.161242662,0.039311379,0,0,1,0,0
4992,A14-07151_Ratio.29033.29033.3,2706.464499,3,0.166666667,0.013795,18,10.7931466,2e-06,8.3788,0.154150204,0.297147229,0.912974574,0.002101056,0.581816475,0.884196932,0.022081041,0,1,0,0,0
11068,A14-07151_Ratio.35709.35709.2,1727.041,1,0.090909091,0.006,11,10.19044972,0.0023,7.1533,0.208262275,0.369031334,-0.543336033,0.003650084,0.349332139,0.605606532,0.01024958,1,0,0,0,0
12147,A14-07151_Ratio.22750.22750.2,1428.842381,1,0.111111111,0.004134,9,11.37091235,0.000634,5.9324,0.107729918,0.181095976,0.559806531,0.001126663,0.255446404,0.467598534,0.003632786,1,0,0,0,0
1190,A14-07151_Ratio.25261.25261.3,2425.2497,0,0.0,0.006,21,9.983178573,0.024,7.3903,0.324861519,0.563537327,0.921690704,0.012644223,1.198191751,1.59525848,0.04372668,0,1,0,0,0
7094,A14-07151_Ratio.26024.26024.4,1875.079537,1,0.090909091,0.002288,11,10.98521629,2.79e-06,5.1839,0.219113873,0.385757519,-0.643338215,0.002997668,0.39216878,0.704195507,0.013697385,0,0,1,0,0
4466,A14-07151_Ratio.08405.08405.3,1585.856283,2,0.222222222,0.00231,9,12.10438459,0.0676,5.3304,0.402885716,0.711472457,-0.956829509,0.016739495,0.497788067,0.812597829,0.029288685,0,1,0,0,0
5722,A14-07151_Ratio.31305.31305.3,3248.6585,2,0.074074074,0.011,27,9.420617984,0.00013,11.2864,0.247161611,0.383031809,-0.610832363,0.006051115,0.419043639,0.706688427,0.020201635,0,1,0,0,0
11912,A14-07151_Ratio.17279.17279.3,1961.066122,1,0.076923077,0.003736,13,12.75646078,4.19e-05,7.5449,0.283444439,0.569224646,-0.775976609,0.005082224,0.36653938,0.641623603,0.009649852,0,1,0,0,0
163,A14-07151_Ratio.11637.11637.4,2107.101754,0,0.0,0.004434,16,11.55583005,5.07e-05,4.8219,0.675185743,1.249722583,-0.393168914,0.016264111,0.751582317,1.433834565,0.024886311,0,0,1,0,0
2690,A14-07151_Ratio.29800.29800.3,2245.252402,1,0.0625,0.006512,16,9.526485269,1.09e-06,8.2897,0.475169529,0.789271617,-0.858671352,0.020532242,0.537144811,0.937522023,0.026201105,0,1,0,0,0
5545,A14-07151_Ratio.29257.29257.2,1400.8469,1,0.125,0.004,8,11.70436078,0.096,6.214,0.30930431,0.662252715,-0.091958232,0.0010845,0.472080567,0.854450623,0.012840585,1,0,0,0,0
3116,A14-07151_Ratio.05543.05543.3,1767.864401,3,0.272727273,0.000548,11,11.2980795,4.63e-05,7.3871,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
3200,A14-07151_Ratio.30908.30908.4,2966.689644,4,0.19047619,0.008984,21,9.695000903,2.6e-07,5.5064,0.289778041,0.613818653,0.912650439,0.006831187,0.606386209,1.163278016,0.03273876,0,0,1,0,0
11555,A14-07151_Ratio.04128.04128.2,964.462803,0,0.0,0.002884,7,10.24988585,4.92e-05,5.8525,0.277746899,0.462365403,-0.620138488,0.007780336,0.371867051,0.648142476,0.012520897,1,0,0,0,0
12245,A14-07151_Ratio.19126.19126.2,1432.8204,1,0.111111111,0.002,9,12.02561705,0.27,6.5354,0.136910181,0.186487151,-0.106220514,0.001136183,0.310566608,0.537092734,0.007643246,1,0,0,0,0
1957,A14-07151_Ratio.19522.19522.2,1309.769749,1,0.142857143,0.005001,7,11.97247716,0.0292,3.4484,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
9769,A14-07151_Ratio.10580.10580.2,1121.661106,1,0.142857143,0.001218,7,12.77445124,0.00517,3.3685,0.249571543,0.356111365,0.633859711,0.005794543,0.343579131,0.531255987,0.010097775,1,0,0,0,0
8152,A14-07151_Ratio.08425.08425.2,1392.7475,2,0.25,0.004,8,12.16094436,0.047,5.9894,0.090496107,0.17223103,0.738915192,0.000252576,0.252411909,0.456031099,0.005177226,1,0,0,0,0
3361,A14-07151_Ratio.15674.15674.4,2628.2336,2,0.105263158,0.006,19,11.23523588,0.00053,10.8278,0.437446653,0.661015902,-0.667594734,0.024250355,0.58248808,0.975772197,0.036822844,0,0,1,0,0
9526,A14-07151_Ratio.34000.34000.2,1474.83823,0,0.0,0.003561,11,10.14975809,0.000442,4.7159,0.308628019,0.454844947,-0.351346246,0.010519432,0.351420736,0.531421891,0.01166825,1,0,0,0,0
5435,A14-07151_Ratio.07279.07279.2,1061.607884,0,0.0,0.004671,8,12.63906293,8.53e-05,5.7865,0.248115159,0.402486919,0.903162792,0.003353761,0.561341826,0.899752321,0.017837217,1,0,0,0,0
9773,A14-07151_Ratio.24540.24540.2,1259.788059,1,0.142857143,0.002576,7,12.48133151,0.458,3.0586,0.200428616,0.384373312,-0.84811959,0.003921482,0.224716671,0.387159827,0.004679175,1,0,0,0,0
1110,A14-07151_Ratio.16567.16567.2,1447.832981,1,0.111111111,0.004177,9,11.01224159,0.0115,4.9069,0.944069847,1.313725938,0.995763103,0.081281162,1.347623945,1.778128831,0.08730067,1,0,0,0,0
11569,A14-07151_Ratio.35837.35837.2,1454.8518,0,0.0,0.004,12,10.21359574,0.035,7.8329,0.139820589,0.286965487,0.04893142,0.001919499,0.276456989,0.518805702,0.006744671,1,0,0,0,0
5567,A14-07151_Ratio.36235.36235.3,2168.136435,2,0.117647059,0.003927,17,10.41032716,0.00639,5.3306,0.367878593,0.595205831,0.129993195,0.012742005,0.53705984,0.906075224,0.022487416,0,1,0,0,0
8896,A14-07151_Ratio.14469.14469.3,1587.0163,3,0.375,0.001,8,11.40570222,0.055,8.336,0.124493099,0.232261125,-0.528253662,0.001155532,0.397292848,0.68589426,0.015487348,0,1,0,0,0
5807,A14-07151_Ratio.12757.12757.2,1223.72031,0,0.0,0.001399,10,12.04065084,1.55e-05,5.0603,0.280328327,0.574805649,0.327092205,0.002975846,0.379057633,0.701453967,0.011308296,1,0,0,0,0
10540,A14-07151_Ratio.12594.12594.3,1685.9644,1,0.083333333,0.003,12,11.25959906,0.014,9.5406,0.165949493,0.302637466,0.305616836,0.002098896,0.308108182,0.529805014,0.007047388,0,1,0,0,0
11224,A14-07151_Ratio.09110.09110.2,1079.545994,0,0.0,0.000965,7,11.34217493,0.00193,3.6082,0.114108882,0.220544789,-0.015400529,0.000805389,0.288422653,0.50759198,0.007238448,1,0,0,0,0
7986,A14-07151_Ratio.30469.30469.2,1270.73679,1,0.142857143,0.004071,7,11.85034831,0.00795,4.2904,0.131010457,0.27154129,0.763246414,0.00119251,0.293754887,0.568565565,0.005623612,1,0,0,0,0
4774,A14-07151_Ratio.37949.37949.3,2936.5028,1,0.04,0.009,25,10.60335958,0.00029,11.5055,0.261927565,0.518630069,0.266726123,0.00489437,0.513100146,0.899853438,0.023966475,0,1,0,0,0
10553,A14-07151_Ratio.16685.16685.2,1121.624119,1,0.142857143,0.00228,7,12.38891773,0.000709,4.3694,0.144230113,0.204904087,0.934364504,0.001818472,0.412909355,0.665113779,0.014735776,1,0,0,0,0
10034,A14-07151_Ratio.30368.30368.2,1213.7265,0,0.0,0.003,8,11.1935009,0.073,4.8894,0.106726719,0.185516828,0.279457836,0.001252078,0.460482789,0.730270936,0.024243031,1,0,0,0,0
1910,A14-07151_Ratio.12136.12136.2,1347.7804,1,0.1,0.004,10,12.44009419,0.0048,7.5533,0.496025295,0.841299242,0.902170254,0.029652175,0.588496325,0.926383504,0.029652175,1,0,0,0,0
4315,A14-07151_Ratio.27554.27554.3,1882.0506,0,0.0,0.003,17,10.85575799,0.013,7.8695,0.413565967,0.73024403,-0.904298275,0.009356165,0.506638274,0.864063027,0.018958873,0,1,0,0,0
6669,A14-07151_Ratio.29474.29474.2,2118.1092,1,0.071428571,0.005,14,10.42534916,5e-06,11.2609,0.189161659,0.393954116,0.538628476,0.003512297,0.251163102,0.459287576,0.006227111,1,0,0,0,0
7156,A14-07151_Ratio.31759.31759.2,1501.918308,1,0.111111111,0.006168,9,9.695410803,4.94e-05,3.336,0.181353888,0.300355636,0.671847255,0.00168648,0.443674757,0.778929959,0.012956427,1,0,0,0,0
4145,A14-07151_Ratio.10380.10380.3,1933.9768,2,0.153846154,0.005,13,12.74435573,9.1e-05,12.0277,0.31380425,0.463643309,-0.601571163,0.006858166,0.461411505,0.735612233,0.019908775,0,1,0,0,0
12263,A14-07151_Ratio.14124.14124.2,1332.805027,1,0.111111111,0.003166,9,11.53043308,0.00978,4.3643,0.212836782,0.356031132,-0.87689499,0.004381852,0.289572825,0.468923787,0.006524197,1,0,0,0,0
1733,A14-07151_Ratio.23125.23125.3,1736.026938,1,0.1,0.003122,10,11.02604895,0.00303,5.3912,0.816680107,1.270085166,-0.038069955,0.08201989,1.277859694,1.742830413,0.08201989,0,1,0,0,0
4408,A14-07151_Ratio.31112.31112.3,1614.9336,1,0.111111111,0.005,9,10.85479384,0.016,9.4042,0.388150565,0.813015884,-0.601171576,0.002626587,0.478831782,0.918289025,0.008174806,0,1,0,0,0
7339,A14-07151_Ratio.07999.07999.2,1335.725681,2,0.25,0.003451,8,11.42176228,0.0003,4.7074,0.181461303,0.399069265,0.897539562,0.001994621,0.302876328,0.602953353,0.002753056,1,0,0,0,0
2774,A14-07151_Ratio.03520.03520.2,1210.602512,0,0.0,0.003263,10,9.496682858,0.000472,5.2262,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
8078,A14-07151_Ratio.16448.16448.2,1723.947483,0,0.0,0.005495,14,10.98612585,0.0287,2.1527,0.164230015,0.319307311,-0.95580971,0.00074363,0.364526168,0.657187535,0.01013163,1,0,0,0,0
8993,A14-07151_Ratio.32402.32402.2,1487.9365,1,0.1,0.004,10,11.21744852,0.033,6.625,0.151960717,0.286677397,-0.111601926,0.002327848,0.277440561,0.505466462,0.007012826,1,0,0,0,0
4767,A14-07151_Ratio.39086.39086.2,2068.1844,2,0.133333333,0.005,15,9.5981466,0.00015,9.2656,0.29700348,0.554908716,0.487621976,0.00341578,0.482767332,0.862735806,0.016619037,1,0,0,0,0
10791,A14-07151_Ratio.12530.12530.3,1550.862631,0,0.0,0.000685,11,11.36741566,0.000219,7.3902,0.192961736,0.31519528,0.124371529,0.002822281,0.247847499,0.473366822,0.004547232,0,1,0,0,0
8073,A14-07151_Ratio.26375.26375.2,1671.8872,0,0.0,0.005,14,10.97898362,0.015,7.932,0.16526441,0.298401254,-0.162983081,0.001286712,0.382486407,0.690298551,0.010090374,1,0,0,0,0
10030,A14-07151_Ratio.06345.06345.2,1136.665989,2,0.285714286,0.003064,7,12.09124999,0.0166,3.4968,0.195246522,0.380317487,0.855309431,0.003085403,0.226266218,0.433195791,0.00545748,1,0,0,0,0
5244,A14-07151_Ratio.15019.15019.2,1562.794,0,0.0,0.005,11,10.71786848,0.031,8.4209,0.36541902,0.45932181,-0.90902734,0.014501923,0.513232238,0.778525936,0.023426835,1,0,0,0,0
10809,A14-07151_Ratio.22810.22810.2,1319.791721,1,0.125,0.002868,8,11.89635606,0.00446,5.0296,0.092196334,0.12615666,0.984158256,0.000531557,0.207448492,0.413335743,0.002243376,1,0,0,0,0
4988,A14-07151_Ratio.16292.16292.2,2309.1019,0,0.0,0.004,19,9.212745122,7.8e-06,11.7006,0.219151853,0.345469744,0.669766862,0.003678774,0.241184014,0.365446467,0.004451724,1,0,0,0,0
2838,A14-07151_Ratio.35269.35269.2,2326.2611,0,0.0,0.012,21,8.971636134,7.9e-05,9.7634,0.399797845,0.785668091,-0.541353021,0.004844154,0.531087142,0.97553,0.016492158,1,0,0,0,0
2517,A14-07151_Ratio.13050.13050.2,1435.779148,1,0.125,0.004488,8,11.30030159,0.0108,3.2133,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
5979,A14-07151_Ratio.11837.11837.2,1364.7746,1,0.125,0.004,8,12.04819541,0.0021,6.0786,0.273469328,0.553419647,-0.267746375,0.001660364,0.376765489,0.6950389,0.011153404,1,0,0,0,0
7754,A14-07151_Ratio.12676.12676.3,1255.69158,0,0.0,0.003969,9,10.24838907,0.000558,5.061,0.186163236,0.390326607,0.1764283,0.0020126,0.340041716,0.620512937,0.010380738,0,1,0,0,0
1497,A14-07151_Ratio.33340.33340.3,1355.8151,0,0.0,0.002,9,8.78264618,0.068,8.582,0.436465293,0.847871651,0.247426353,0.022338966,0.548401728,1.017014253,0.0266386,0,1,0,0,0
12272,A14-07151_Ratio.38609.38609.2,1636.9317,1,0.1,0.005,10,11.30215633,0.0072,7.4779,0.128356572,0.189956582,-0.644095644,0.001643746,0.292290478,0.546008482,0.005127339,1,0,0,0,0
2607,A14-07151_Ratio.27478.27478.2,1356.830662,0,0.0,0.001472,12,10.27576971,0.0112,5.4365,0.600424916,0.8788025,0.987700902,0.036922286,0.922253883,1.345771053,0.058218116,1,0,0,0,0
8535,A14-07151_Ratio.17049.17049.3,2236.159933,3,0.25,0.005746,12,11.66305977,0.000136,7.9953,0.201859672,0.400556247,0.605328005,0.000757215,0.375591549,0.687770028,0.011586682,0,1,0,0,0
11625,A14-07151_Ratio.14754.14754.2,1453.7284,0,0.0,0.003,11,10.91863205,0.0068,7.9625,0.184764344,0.389825454,-0.491581898,0.003396678,0.351035132,0.625697078,0.010916156,1,0,0,0,0
2863,A14-07151_Ratio.08657.08657.2,1784.9745,1,0.076923077,0.007,13,11.77055577,0.014,8.8593,0.305630921,0.644984921,0.483367743,0.007414979,0.425436495,0.890702677,0.015320523,1,0,0,0,0
1060,A14-07151_Ratio.41436.41436.3,2346.3457,0,0.0,0.01,20,8.429660566,0.0002,8.8337,0.58364546,1.252173303,0.897884773,0.026813699,0.754173433,1.523695836,0.038137115,0,1,0,0,1
1151,A14-07151_Ratio.35581.35581.3,2577.406088,2,0.1,0.008372,20,9.771001326,0.000445,6.5087,0.649626698,1.224752572,-0.002202615,0.035412595,0.815539318,1.434078357,0.046533882,0,1,0,0,1
2865,A14-07151_Ratio.16936.16936.2,1230.737034,1,0.142857143,0.003252,7,13.66011074,0.0162,4.0518,0.700527589,1.233372761,-0.803164812,0.089657504,1.158132282,1.777054631,0.095584484,1,0,0,0,0
3805,A14-07151_Ratio.35775.35775.3,1924.0433,1,0.083333333,0.008,12,10.90865605,0.072,7.8892,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
3640,A14-07151_Ratio.07185.07185.2,1236.637547,1,0.111111111,0.00402,9,11.204226,0.00827,4.4322,0.343063238,0.676793438,0.739669362,0.002023073,0.422392195,0.845048521,0.00825455,1,0,0,0,0
10419,A14-07151_Ratio.22484.22484.2,1461.831638,1,0.111111111,0.004942,9,10.79072381,0.00357,5.6899,0.208384852,0.333473604,0.916209126,0.002016501,0.306250318,0.540219061,0.005021109,1,0,0,0,0
3358,A14-07151_Ratio.33465.33465.2,2219.2665,1,0.0625,0.01,16,11.0784872,1.2e-05,12.4744,0.469723774,0.645221736,-0.969522568,0.023404091,0.657452924,0.996193887,0.03946922,1,0,0,0,0
7011,A14-07151_Ratio.12071.12071.2,1313.727024,1,0.125,0.003748,8,11.72772352,0.000304,6.0811,0.061819061,0.114647752,0.670683001,0.000335194,0.173482161,0.33578139,0.002011697,1,0,0,0,0
4799,A14-07151_Ratio.10210.10210.2,1607.7419,0,0.0,0.004,13,11.29235029,0.0065,8.9082,0.40145122,0.588355914,-0.879401724,0.019980958,0.56942536,0.883606326,0.03194466,1,0,0,0,0
7376,A14-07151_Ratio.04165.04165.2,1108.548802,0,0.0,0.002376,7,13.08764551,0.000643,4.6908,0.088334791,0.172717526,0.942011388,0.000700893,0.233560806,0.432139227,0.003281183,1,0,0,0,0
4609,A14-07151_Ratio.34638.34638.3,2297.3234,1,0.058823529,0.008,17,10.37587313,0.0011,10.9587,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
7635,A14-07151_Ratio.07100.07100.3,1729.03652,2,0.222222222,0.00225,9,10.53403648,0.00125,7.9955,0.168592335,0.313299815,0.842009242,0.002326055,0.149860037,0.289153106,0.002326055,0,1,0,0,0
8316,A14-07151_Ratio.19499.19499.2,1523.8432,1,0.111111111,0.004,9,13.05806632,0.022,7.5061,0.188471224,0.316448179,-0.620741873,0.001821944,0.34640117,0.586655665,0.012876962,1,0,0,0,0
4449,A14-07151_Ratio.26893.26893.2,1196.737034,0,0.0,0.00387,8,11.46767339,0.000634,4.9191,0.612831874,1.018276362,-0.93334541,0.053190057,0.863228461,1.24475492,0.069487876,1,0,0,0,0
5715,A14-07151_Ratio.21142.21142.2,1293.715428,0,0.0,0.002271,9,11.47576512,3.48e-05,6.0143,0.368504978,0.514428715,-0.987584122,0.008190592,0.388828672,0.627944228,0.011244078,1,0,0,0,0
7080,A14-07151_Ratio.17072.17072.3,1448.762381,0,0.0,0.000877,10,9.637698148,0.000455,5.9778,0.292051344,0.571401416,0.928278366,0.001683533,0.390663121,0.703130604,0.007231907,0,1,0,0,0
4976,A14-07151_Ratio.29534.29534.2,1431.7971,1,0.1,0.005,10,12.00456929,0.0049,6.2329,0.439956533,0.63282871,-0.907674849,0.01824672,0.619460514,0.933955889,0.02830997,1,0,0,0,0
8212,A14-07151_Ratio.10396.10396.2,1884.9917,1,0.071428571,0.008,14,11.46961578,0.0023,9.2127,0.12962401,0.27318463,0.329540603,0.001611828,0.309031666,0.55815315,0.007556472,1,0,0,0,0
5026,A14-07151_Ratio.11593.11593.2,1297.815,1,0.142857143,0.003,7,12.40629957,0.07,5.658,0.399682004,0.595078262,-0.902769446,0.020955989,0.601534059,0.911155159,0.037926769,1,0,0,0,0
7809,A14-07151_Ratio.21290.21290.2,1759.018772,2,0.222222222,0.0063,9,11.04931683,0.000829,4.974,0.192493513,0.392628048,-0.19192615,0.002911284,0.405656449,0.753200574,0.011145814,1,0,0,0,0
12165,A14-07151_Ratio.12732.12732.2,1365.769383,1,0.142857143,0.003572,7,11.62806431,0.00306,3.7887,0.253958423,0.377540659,-0.245392069,0.004859272,0.339102693,0.581715415,0.009470294,1,0,0,0,0
938,A14-07151_Ratio.03051.03051.3,1418.7248,0,0.0,0.003,11,8.179461586,0.023,10.6899,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
3439,A14-07151_Ratio.31538.31538.2,1096.7204,0,0.0,0.003,8,10.98777052,0.89,5.2579,0.311506457,0.645055701,-0.962902469,0.00887391,0.383382343,0.726625081,0.013365356,1,0,0,0,0
11273,A14-07151_Ratio.15867.15867.2,1574.006199,2,0.285714286,0.00502,7,10.34159984,1.68,2.8007,0.142278122,0.287352283,0.545777203,0.00040465,0.289851289,0.517121335,0.004752531,1,0,0,0,0
5281,A14-07151_Ratio.08969.08969.3,2619.368,2,0.095238095,0.008,21,11.61612716,0.004,9.0366,0.296670197,0.607641234,0.812996261,0.001608571,0.371140788,0.718633387,0.007403093,0,1,0,0,0
765,A14-07151_Ratio.08975.08975.3,1207.6335,0,0.0,0.003,9,10.22657346,0.0069,10.8572,0.602454301,1.243569544,-0.00450462,0.028712861,0.622465589,1.299904158,0.032297937,0,1,0,0,1
6129,A14-07151_Ratio.26237.26237.2,2152.2218,1,0.0625,0.007,16,10.68843939,0.00025,10.1245,0.269369376,0.46172997,-0.959335966,0.00746843,0.474010644,0.836519799,0.021685939,1,0,0,0,0
4146,A14-07151_Ratio.13237.13237.2,1426.758762,2,0.285714286,0.005566,7,11.57848332,0.000998,4.7791,0.405704946,0.697625185,-0.79395353,0.023251117,0.587987614,0.895598309,0.042595614,1,0,0,0,0
5496,A14-07151_Ratio.21513.21513.3,1513.0256,2,0.285714286,0.004,7,12.83343501,3.9,-0.5466,0.253168004,0.445436865,0.62529786,0.004840111,0.300103759,0.57567127,0.008290624,0,1,0,0,0
6516,A14-07151_Ratio.13678.13678.2,1585.848362,1,0.083333333,0.003446,12,12.10199935,7.96e-07,6.883,0.345103237,0.521337058,-0.988934671,0.014815395,0.525003842,0.840107279,0.025419528,1,0,0,0,0
