,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Name,Charge2,Charge3,Charge4,Charge5,y
5320,0.3878258411565692,0.06506699055649245,-0.24121862383863346,-0.25912204436549285,0.5726929488325792,-0.048582918447930674,-0.13947585957964279,0.7730048687626275,-0.09030204791177787,0.004671551332967943,0.3543567667485487,-0.140952262417908,-0.5947772481241013,-0.553085724006404,-0.41753315557232995,A14-07151_Ratio.20218.20218.3,0,1,0,0,0
345,-0.9208973498058571,-1.2512062282420597,-1.2150597319032352,-0.9961269948851023,-0.7908858084633698,0.5411175508843841,-0.15563959144370024,-0.003354333757215608,5.2660287373917125,4.9477536204627635,0.31793783795181324,8.64193498959135,5.927869020488674,5.4232448680943826,8.541739241882002,A14-07151_Ratio.15311.15311.3,0,1,0,0,1
8164,-0.8712878221190705,-1.2512062282420597,-1.2150597319032352,-0.7083749400214188,-0.5636226822473783,0.2937078837983064,-0.15809987956679084,-0.35281629890027716,-0.3358538431861304,-0.48096300400414044,-0.8571070799008306,-0.3093197118106901,-0.3456811386324082,-0.4292152154464308,-0.3138546162410217,A14-07151_Ratio.15663.15663.2,1,0,0,0,0
668,0.03960822435475092,1.3813402093550446,1.5116953870381806,-0.3702662755565907,-0.3363595560313868,-0.4986266599680437,-0.15819218097179708,0.13007659838831687,1.521692886149883,1.1516894850511332,-1.5039750919842327,0.5006498096413994,0.9010888807239693,0.737712191422629,0.3177722352699464,A14-07151_Ratio.16681.16681.3,0,1,0,0,0
4637,-0.19089203298937277,1.3813402093550446,2.1933841667735345,-0.5893175273215697,-0.7908858084633698,1.197719635854356,-0.09323917977938392,-1.4852514197578088,0.29412391941771726,0.12762723388370598,-1.401357864140407,0.4312400402964358,0.30246942086885176,0.18513423717838462,0.6724667537514538,A14-07151_Ratio.10238.10238.3,0,1,0,0,0
11378,0.3776750828087986,-1.2512062282420597,-1.2150597319032352,0.460258092793716,0.7999560750485707,0.44474488020729763,-0.14367919410693905,0.42781596326778026,-0.32030875352082905,-0.2640217347629903,1.223720073637985,-0.30772185715791694,-0.28701315898352575,-0.24163574169603963,-0.09667545317301096,A14-07151_Ratio.23637.23637.2,1,0,0,0,0
10902,-0.6504038141784585,0.06506699055649245,0.48916221743514965,-0.4774539159933127,-0.7908858084633698,0.43297275008175595,-0.1440804214936355,-1.0813172333601244,-0.7065282487448898,-0.8699177901661964,-0.33344787374251156,-0.36572995560365246,-0.6756219303217289,-0.7853576822276426,-0.44176796067534335,A14-07151_Ratio.13203.13203.2,1,0,0,0,0
8842,0.7437040584581457,0.06506699055649245,-0.24121862383863346,1.1796382299529249,0.5726929488325792,0.37291204080281515,-0.15552495504750125,0.9174342848722586,-0.8454110711714181,-0.8882422130736911,1.3310543894293996,-0.4476217518674491,-0.15012357150821581,-0.10265504823226965,-0.2893972608229001,A14-07151_Ratio.26825.26825.3,0,1,0,0,0
5347,-1.31088980554602,-1.2512062282420597,-1.2150597319032352,-0.3612740238421005,-0.7908858084633698,-0.01275625287409782,-0.15819487492710774,0.06650090223097734,-1.056863724090828,-1.130942606549046,1.4246678113635456,-0.45280348801360537,-1.0114094324737304,-1.1844371158741311,-0.6764630904710611,A14-07151_Ratio.04300.04300.2,1,0,0,0,0
1221,1.0917867366424425,0.06506699055649245,-0.3629487572340428,0.460258092793716,1.0272192012645622,-1.4369006127996722,-0.07222250714290263,0.15255660784196418,0.19085002943984797,0.47791302130006263,1.3057741300760473,-0.0070895174854780614,0.5943838817391207,0.9297782504724633,0.4879049271569149,A14-07151_Ratio.29406.29406.3,0,1,0,0,1
8601,0.08358116918606052,0.06506699055649245,0.0243744143095697,0.10056802421411155,-0.1090964298153953,-1.0270339673185545,-0.15113055985987334,0.41915837285009466,-0.6591448227197902,-0.7453536571592111,-0.3084890581118035,-0.41744047714467514,-0.9280625577111145,-1.0974741526036131,-0.6825384552940794,A14-07151_Ratio.38808.38808.2,1,0,0,0,0
2780,-0.7359828466592024,-1.2512062282420597,-1.2150597319032352,-1.6978823186839105,-0.5636226822473783,-0.043003775511960565,2.707710100682579,-1.6067177848883423,0.7528015524384353,0.7896588979272423,-0.5957221296608025,0.4186325053987454,0.37325925529400167,0.48298511083185547,0.3536246843804812,A14-07151_Ratio.15042.15042.2,1,0,0,0,0
12018,-1.1395896999345105,-1.2512062282420597,-1.2150597319032352,-1.0892867226472198,-0.7908858084633698,-0.30816596828842013,-0.1565394871538623,-0.9636037293119352,-0.600700974944727,-0.719913711005601,-0.5506832151394971,-0.33024722231112874,-0.6387790200752607,-0.7339668627452783,-0.5578575987339686,A14-07151_Ratio.18215.18215.2,1,0,0,0,0
6061,2.4638342194736262,2.6976134281535966,0.9376416799400578,1.8990183671121337,1.7090085799125367,-0.060171726671941726,-0.11425585241586522,0.648826039681489,-0.2209959188238072,-0.16724289478242102,0.9732179587271257,-0.16052900004570878,-0.311838013268811,-0.3606320621399302,-0.18634966272547093,A14-07151_Ratio.07393.07393.3,0,1,0,0,0
12054,-0.25072797862793794,0.06506699055649245,-0.07891177022223723,-0.6188121129450973,0.1181666964005962,1.2922731503310152,-0.15476071240617464,0.8381783176579948,-0.35623583208883625,-0.49707020678943614,1.0743444497301318,-0.332208641256683,-0.6261368965472317,-0.7567160708306113,-0.5188272642102553,A14-07151_Ratio.10825.10825.2,1,0,0,0,0
10280,0.5982877068419269,0.06506699055649245,-0.41307293782849114,0.10056802421411155,1.2544823274805537,0.046141885881178374,-0.15732092525461872,1.957385532126273,-0.23899091448268456,-0.22728202502070188,1.0118889454723479,-0.27340823030274586,-0.49359768629216993,-0.5178832987072347,-0.43073101772259254,A14-07151_Ratio.08983.08983.3,0,1,0,0,0
8329,-0.9008399776521698,0.06506699055649245,0.7326224978597439,-1.1968340531525214,-1.0181489346793613,-0.35547752026773366,-0.15678786601229341,-1.6538329121399535,-0.8805913694644251,-0.9404666770650013,1.410539524611472,-0.42395200388304555,-0.9017439981120149,-0.9817363300016304,-0.6286849019499962,A14-07151_Ratio.26952.26952.2,1,0,0,0,0
10618,-0.8772270274890243,-1.2512062282420597,-1.2150597319032352,-0.6188121129450973,-0.3363595560313868,1.1733708014432767,0.03095024943618741,-0.10516462450596506,-0.4445675523993761,-0.5538908777629076,1.262306167422072,-0.31631865229485673,-0.4095803637873084,-0.46140229786706655,-0.3416340711552513,A14-07151_Ratio.07072.07072.2,1,0,0,0,0
1769,1.091880555823538,0.06506699055649245,-0.41307293782849114,0.8199481613733204,1.2544823274805537,-0.521604231682449,-0.1578750011695805,2.030659215833037,0.5075071996622263,0.35510184373836623,1.3818134938124034,0.45974358113342695,0.892912804018464,0.7689521880275803,0.9309987598143339,A14-07151_Ratio.40070.40070.3,0,1,0,0,0
1566,-0.27027695418020636,0.06506699055649245,0.14831782756747275,-0.6188121129450973,-0.3363595560313868,-0.4507086336035438,-0.1581501285204581,1.3755805932416314,0.08881378177740877,0.3465757696806524,1.27741718351793,-0.3612606913030566,-0.21384691461000147,-0.012161214625697542,-0.48183537227376266,A14-07151_Ratio.39643.39643.2,1,0,0,0,0
4338,-0.35803583557979685,0.06506699055649245,0.14831782756747275,-0.6767222139864136,-0.3363595560313868,-0.017986580796055588,-0.15349971204798576,-0.41022392634802074,-0.06715093569709264,0.05333033873657692,-1.2629971379470426,-0.06737816610512241,0.10178478829253974,0.09782665325358143,0.468432846671181,A14-07151_Ratio.22543.22543.2,1,0,0,0,0
5170,0.8610758293967324,0.06506699055649245,-0.30614135437817147,0.460258092793716,0.7999560750485707,-0.7007181004294485,-0.15791321330164684,0.5954685296394432,-0.5410553155845927,-0.6398568393589048,1.2133155953818637,-0.35788316128075126,-0.033299281262249514,0.009502938214705263,-0.09724683816807952,A14-07151_Ratio.33728.33728.2,1,0,0,0,0
248,0.7236643211301929,-1.2512062282420597,-1.2150597319032352,-1.6978823186839105,1.0272192012645622,-0.7650146916340179,-0.1467361646722454,1.3280567385454083,4.29412231528358,3.721895186775507,1.410732914749732,4.497968972127988,3.861176142930532,3.4692671383092595,4.931197457950955,A14-07151_Ratio.31351.31351.3,0,1,0,0,0
10378,-1.1595806850791002,-1.2512062282420597,-1.2150597319032352,-1.17992861992928,-0.7908858084633698,0.13411508034261202,-0.14803537716250062,-0.7532205664581327,-0.5336915069461307,-0.5299529257355937,0.9163051978782389,-0.31919256901662707,-0.43537741197072644,-0.41240770364408524,-0.3485642953614195,A14-07151_Ratio.13659.13659.2,1,0,0,0,0
5069,0.8213642769955016,1.3813402093550446,0.7326224978597439,0.10056802421411155,0.5726929488325792,1.103509644959667,-0.15802976030444912,2.19983522086189,-0.06952483923968128,-0.14240474122734584,1.0248687107563041,-0.18266121743355698,-0.32966906479451263,-0.39391437383922784,-0.2692864017832202,A14-07151_Ratio.10229.10229.3,0,1,0,0,0
11200,-0.5191056611490853,0.06506699055649245,0.48916221743514965,-1.4432217501295506,-0.7908858084633698,-0.06655800844398019,-0.15809968850613054,0.12498608385087938,-0.13533989219487863,-0.20254485358359886,0.13068817152370288,-0.2610195822458715,-0.290576298424571,-0.3706342782922929,-0.3203512739861286,A14-07151_Ratio.12813.12813.3,0,1,0,0,0
5556,-0.7299021313536623,0.06506699055649245,0.48916221743514965,-0.5939934982131045,-0.7908858084633698,1.121907401199668,-0.12036979354647796,-0.5416483783109137,-0.3170278499337579,-0.20682889951033406,-1.3104328263302587,-0.20902198145265607,-0.0135609705264501,0.08231383268139902,0.1346861538629165,A14-07151_Ratio.14531.14531.2,1,0,0,0,0
6105,-0.2526487454806527,1.3813402093550446,1.5116953870381806,-0.77096101195427,-0.3363595560313868,-0.6403818648538395,-0.15722539492445292,-0.2759755393132647,-0.46764671867097085,-0.5035486725012921,0.5995110406909202,-0.2873073325575407,0.08565313351675158,0.05915527220751553,0.09750949340899677,A14-07151_Ratio.15195.15195.3,0,1,0,0,0
3709,-0.7937283538535821,0.06506699055649245,0.7326224978597439,-0.6188121129450973,-1.0181489346793613,1.1045708011362034,-0.06075886752300374,-1.5126733155872163,-0.0019759470061169607,-0.0027937287731455603,-0.005289136476138013,0.0003325013699504451,-0.002079870518242099,-0.0030894378896448413,0.0011252070135694592,A14-07151_Ratio.07483.07483.2,1,0,0,0,0
6891,-1.4160760172498121,-1.2512062282420597,-1.2150597319032352,-0.8317486335442231,-1.0181489346793613,1.6387301782821304,0.08635784093236538,-1.6389700959722524,-0.7246351302670345,-0.8434484213357974,1.3138591854245427,-0.4244907547892164,-0.9535889699899495,-1.0677039827789112,-0.6675410779131653,A14-07151_Ratio.15562.15562.2,1,0,0,0,0
11509,0.5089466027193686,0.06506699055649245,-0.24121862383863346,-0.6188121129450973,0.5726929488325792,-1.0252672697080278,-0.1579896375657795,1.4536103781220593,-0.12823279553192599,-0.2597153124953195,-0.7274289229358677,-0.1654439835238325,-0.37152012017513736,-0.5420059851906551,-0.20512751192093615,A14-07151_Ratio.27673.27673.2,1,0,0,0,0
7044,0.06942818793290172,1.3813402093550446,1.5116953870381806,0.460258092793716,-0.3363595560313868,-0.48211414085729926,-0.137183131655663,-0.04474727678426181,-0.16963585069357717,-0.1315493233763702,-0.5171121103219438,-0.2987782758384614,-0.29072370979587975,-0.3740670392780601,-0.22276325655910015,A14-07151_Ratio.26513.26513.2,1,0,0,0,0
4502,2.4301863279589995,1.3813402093550446,0.14831782756747275,2.2587084356917377,1.9362717061285282,0.245498571250345,-0.15055737787887838,1.1068608769296036,-0.0019759470061169607,-0.0027937287731455603,-0.005289136476138013,0.0003325013699504451,-0.002079870518242099,-0.0030894378896448413,0.0011252070135694592,A14-07151_Ratio.32011.32011.3,0,1,0,0,0
10537,-0.8849311425970992,0.06506699055649245,0.29980422154935404,-0.2616398748455501,-0.5636226822473783,0.19147486155795113,-0.1557542278398992,-2.107260276376081,-0.19834989276815182,-0.25367057707847207,-0.7006419635523403,-0.3012748200755543,-0.3873560180277031,-0.5967101207256543,-0.21577292158675818,A14-07151_Ratio.17834.17834.2,1,0,0,0,0
10257,-0.3639625244373916,0.06506699055649245,0.29980422154935404,0.3016347725501103,-0.5636226822473783,0.27363573731132385,-0.15669806750193757,-0.3809441784976507,-0.2771136631190332,-0.22143805732712352,1.1100739847898835,-0.3936581808252052,-0.41574729739236116,-0.30900949359782703,-0.5648107064359925,A14-07151_Ratio.30209.30209.2,1,0,0,0,0
1163,0.49109631089937994,-1.2512062282420597,-1.2150597319032352,2.2587084356917377,1.0272192012645622,-1.1429999794816188,-0.15722539492445292,1.0096580591928415,0.45369753811781655,0.7736875759162525,0.9198629937057953,0.13520409285892404,0.5266275907483035,0.8462839481078487,0.5287085662512445,A14-07151_Ratio.39025.39025.3,0,1,0,0,0
4912,0.8152647600875464,2.6976134281535966,2.1933841667735345,-1.266613926456965,0.1181666964005962,0.16146019053237856,-0.15813656321357455,-0.1609001851348426,-0.29202487688973605,-0.1130240483903533,-1.3029986580253266,-0.18850416540563567,-0.3802356527125581,-0.290299277950433,-0.3202411818202827,A14-07151_Ratio.16833.16833.3,0,1,0,0,0
5671,-0.3223274581896268,0.06506699055649245,0.0243744143095697,0.07934631016791488,-0.1090964298153953,0.1911712668361658,-0.1581980694613485,-0.2657201961575514,-0.17063215713009797,-0.16921934947192885,-1.4147855019067614,-0.024592557825237265,0.11939366780654533,0.06765478478940445,0.2268947013392849,A14-07151_Ratio.26437.26437.2,1,0,0,0,0
4757,-0.7916439222222197,-1.2512062282420597,-1.2150597319032352,-0.42206164543205377,-0.5636226822473783,-0.05847642811779984,-0.15285010580285815,-0.8787742060347837,-0.0019759470061169607,-0.0027937287731455603,-0.005289136476138013,0.0003325013699504451,-0.002079870518242099,-0.0030894378896448413,0.0011252070135694592,A14-07151_Ratio.23871.23871.2,1,0,0,0,0
9628,-0.15156115787851793,0.06506699055649245,-0.07891177022223723,-0.14474060255717877,0.1181666964005962,0.2713249069657943,-0.1548371366703073,-0.25390425730422916,-0.758817432789929,-0.835329450171354,0.9769870507704753,-0.4227283203743705,-0.17161933206156252,-0.26051872204881943,-0.17293183805446183,A14-07151_Ratio.13358.13358.2,1,0,0,0,0
1731,-0.24665578887563158,-1.2512062282420597,-1.2150597319032352,0.10056802421411155,0.1181666964005962,0.2881857453167375,-0.1526590451425265,0.25994045465360127,0.02224340705179533,0.3846259072082278,1.2272939391761792,-0.44949966596536167,0.10345194853602732,0.21374183079093637,-0.20389069408999583,A14-07151_Ratio.32710.32710.2,1,0,0,0,0
4576,0.2009896309776947,1.3813402093550446,1.5116953870381806,-0.20912512483292778,-0.3363595560313868,2.087973607390219,-0.11865024760349314,-0.43954083123881027,0.4068130625640447,0.608679720623119,-1.251673038955881,0.36327500124159523,0.19868097780843405,0.35567946640249704,0.39083380316939526,A14-07151_Ratio.20951.20951.3,0,1,0,0,0
9755,-1.4439345556839498,-1.2512062282420597,-1.2150597319032352,-0.7788741934630212,-1.0181489346793613,0.762327087868105,-0.11043463920923226,-1.327705568380182,-0.6899758421216331,-0.8097217036594784,0.5452159278333503,-0.40569294575177345,-0.6362498206691031,-0.7107098374963484,-0.5118943413042527,A14-07151_Ratio.08007.08007.2,1,0,0,0,0
11584,0.07156336938061367,0.06506699055649245,0.0243744143095697,0.460258092793716,-0.1090964298153953,0.895885521289053,-0.15747377378288405,0.6744643975707723,-0.3406801076998015,-0.2663992698246418,0.5118987817553221,-0.316892965080716,-0.3594926263706448,-0.30447197350704275,-0.2778093025135566,A14-07151_Ratio.26309.26309.2,1,0,0,0,0
9771,-0.7756940810293108,0.06506699055649245,0.7326224978597439,-0.8119656797723449,-1.0181489346793613,1.493352868985526,0.4092503568928508,-1.7433070654695115,-0.8774153450451628,-0.9486929436721806,0.25600829227759037,-0.41894576291322655,-0.5718396627480526,-0.6277429996105697,-0.4829296396038628,A14-07151_Ratio.17520.17520.2,1,0,0,0,0
1975,-1.103675125078467,0.06506699055649245,0.7326224978597439,-0.6188121129450973,-1.0181489346793613,0.27687176739923725,0.338557912570141,-0.27954261519351276,-0.0019759470061169607,-0.0027937287731455603,-0.005289136476138013,0.0003325013699504451,-0.002079870518242099,-0.0030894378896448413,0.0011252070135694592,A14-07151_Ratio.17850.17850.2,1,0,0,0,1
7165,-1.1417317130882692,-1.2512062282420597,-1.2150597319032352,-0.9885735034449307,-0.7908858084633698,0.1415824064483821,-0.15809376562566024,-0.2658316672788092,-0.8741108399576002,-0.941990559159713,1.2349025428323115,-0.42231496173595184,-0.0634041330582148,-0.21647350241469937,-0.16682963410706342,A14-07151_Ratio.15940.15940.2,1,0,0,0,0
5039,-1.2252418159671716,-1.2512062282420597,-1.2150597319032352,-0.6155749023278809,-1.0181489346793613,-0.023438691226511963,-0.15764763898378584,-0.9688057149706305,0.1207182234113515,-0.09725743438092224,-1.459907770081657,-0.026049360640677487,-0.05350274118388929,-0.09433939930165541,-0.12395498318504644,A14-07151_Ratio.03814.03814.2,1,0,0,0,0
11277,0.9167300831921756,0.06506699055649245,-0.30614135437817147,-0.6188121129450973,0.7999560750485707,-0.4197999775175936,-0.15285010580285815,0.7348074312116368,-0.23758865170132634,-0.14381199996418134,1.1922545975131784,-0.38745139856776656,-0.64443208450223,-0.6172784566248674,-0.6537948621376535,A14-07151_Ratio.19537.19537.3,0,1,0,0,0
819,-0.17347344854103575,-1.2512062282420597,-1.2150597319032352,-0.25912204436549285,0.34542982261658767,-0.6079342696471306,-0.156308303754861,0.6956810676501649,-0.44004173990394063,-0.33456811320294016,1.4334436482262947,-0.33011554307332325,-0.6406666061984723,-0.7035386360957069,-0.4817697532024475,A14-07151_Ratio.03709.03709.2,1,0,0,0,0
4916,-0.37207672875157594,-1.2512062282420597,-1.2150597319032352,-0.25912204436549285,0.1181666964005962,1.008003415293994,-0.12380888543244763,0.28959177290816424,-0.5662958384334871,-0.5455046469565404,1.2142812618165753,-0.4224218402268596,0.27598711192362424,0.44574614407121754,-0.019090827382669078,A14-07151_Ratio.06917.06917.3,0,1,0,0,0
9227,0.5130005056821396,0.06506699055649245,-0.1663077620308617,0.460258092793716,0.34542982261658767,0.15651026083821798,-0.1559070763681645,0.8196741115292078,-0.7271324218922521,-0.808814538383551,1.37212077726226,-0.3876396605360526,-0.5051029702281923,-0.5801838993477761,-0.312764563318882,A14-07151_Ratio.22583.22583.2,1,0,0,0,0
5904,-0.44160111487073295,-1.2512062282420597,-1.2150597319032352,-0.9785021815247017,-0.1090964298153953,0.24699821076229478,-0.1423417694846175,0.30839323536030566,-0.6064975420988418,-0.5922767270007688,0.2501912475648386,-0.3350097371228656,0.16101288342478812,0.23071531181960725,-0.010886410201279131,A14-07151_Ratio.28174.28174.2,1,0,0,0,0
2033,2.083817241215842,1.3813402093550446,0.14831782756747275,0.460258092793716,1.9362717061285282,0.16553880728400172,-0.137183131655663,0.6508696769045477,0.5802493737906164,0.2323392192846994,-0.2610790248543369,0.012216070452289715,0.2890078085040946,0.18790135827126647,0.04202769985251692,A14-07151_Ratio.23709.23709.3,0,1,0,0,0
