,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
3890,100104_A549_8plex_IPG400_inj1_4_fr_32.06220.06220.3,1509.8816,1,0.125,0.008,8,10.17482660076405,0.42,5.742,0.2514812034575888,0.5520019669500184,0.9982346662601348,0.0021101175275271,0.3032859250622602,0.7323703066993889,0.0021101175275271,0,1,0,0,0
2718,100104_A549_8plex_IPG400_inj1_4_fr_34.09858.09858.4,2125.1125,0,0.0,0.004,16,5.309233196503441,0.0016,10.0904,1.4217121741765348,3.041429787813564,0.6483076674995442,0.0699267387584811,2.206064511071609,4.616275211461083,0.0806518708444433,0,0,1,0,1
4139,100104_A549_8plex_IPG400_inj1_4_fr_34.06336.06336.2,2101.0455,1,0.0588235294117647,0.006,17,9.636037565803653,0.004,7.9911,0.3095080177461392,0.4721581637563267,0.9565868250618802,0.0034819304282057,0.7083677945782642,1.566566816691758,0.0068990768918592,1,0,0,0,0
9783,100104_A549_8plex_IPG400_inj1_4_fr_32.02663.02663.2,1569.839939,1,0.1111111111111111,0.006606,9,9.831362633985083,3.22e-05,5.9512,0.4006290043244188,0.9580968844159298,0.9746138182033496,0.0030014757136499,1.1965422437354327,2.714361341404086,0.0043307527832447,1,0,0,0,1
5687,100104_A549_8plex_IPG400_inj1_4_fr_36.03305.03305.4,1483.8306,1,0.1428571428571428,0.009,7,10.310362183466772,2.6,1.1943,0.4307007479373077,0.9878731821303716,0.8740591105682023,0.0064372682334843,0.8061172799800657,1.714464591623988,0.027420574194356,0,0,1,0,1
9820,100104_A549_8plex_IPG400_inj1_4_fr_36.06931.06931.3,2485.1898,2,0.1052631578947368,0.004,19,9.236796562694405,0.0022,12.4684,0.8297200161534575,1.4019963332985288,0.6625010427960238,0.0235632015890541,1.1315851399832682,2.1987808014189483,0.0277233695880779,0,1,0,0,0
10438,100104_A549_8plex_IPG400_inj1_4_fr_36.06461.06461.2,1835.9026,0,0.0,0.006,13,11.655616842791211,4e-05,8.9743,0.2664333316148444,0.614304877154572,0.9840012380681084,0.0028686150801623,0.5899074929567769,1.1511332876580371,0.0052649754066605,1,0,0,0,0
8909,100104_A549_8plex_IPG400_inj1_4_fr_36.07974.07974.2,1527.8258,0,0.0,0.005,10,9.838829997647654,0.0042,6.5617,0.571360120309537,1.06936485017063,0.9811335932197948,0.0111307796709106,1.2466424969582257,2.7975276507248266,0.0168818335872464,1,0,0,0,0
2234,100104_A549_8plex_IPG400_inj1_4_fr_33.07818.07818.3,2005.1874,1,0.0833333333333333,0.008,12,9.64137858297812,4.1e-05,10.5821,0.2407155711685906,0.484268230364643,0.9789336759275974,0.0030423556227878,0.8010903105473564,1.7955791526301137,0.0130162780520522,0,1,0,0,0
5630,100104_A549_8plex_IPG400_inj1_4_fr_34.03561.03561.2,1279.6429,0,0.0,0.003,10,11.182236789519488,0.0034,8.7396,0.2001540600934466,0.3029067381568326,0.9864869674495216,0.0012572021938688,0.8143805597856618,1.8748704699779075,0.0052706433987628,1,0,0,0,0
6440,100104_A549_8plex_IPG400_inj1_4_fr_36.06954.06954.3,1879.9973,1,0.0909090909090909,0.014,11,9.717610883813848,0.00041,11.6388,0.9766134115147624,2.4054563960888395,0.9369300937080852,0.0105734615844395,1.2312445062758934,3.005521494630598,0.013195627980651,0,1,0,0,1
8972,100104_A549_8plex_IPG400_inj1_4_fr_33.04236.04236.2,1365.701756,0,0.0,0.003799,9,10.294875435657485,7.41e-06,6.6949,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,1,0,0,0,0
8283,100104_A549_8plex_IPG400_inj1_4_fr_34.08261.08261.3,2099.0355,0,0.0,0.004,14,9.072379311414505,0.0013,10.8815,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,0,1,0,0,0
5472,100104_A549_8plex_IPG400_inj1_4_fr_34.07300.07300.2,2305.172703,2,0.1333333333333333,0.009185,15,12.434950052828308,5.19e-06,5.0169,0.3829222374424927,0.903373052620857,0.9789918041465078,0.0019642722266173,0.7557567385066732,1.7070621498736194,0.0079208680778455,1,0,0,0,0
7278,100104_A549_8plex_IPG400_inj1_4_fr_36.07658.07658.2,1895.098,2,0.1818181818181818,0.009,11,11.571297324162485,0.022,6.3503,0.5677712125429408,1.132394131781967,0.9332595687389672,0.0055169455858826,0.8491026105560687,1.679465228035974,0.0206934163330565,1,0,0,0,0
1463,100104_A549_8plex_IPG400_inj1_4_fr_33.03963.03963.2,1282.649143,0,0.0,0.006059,8,10.16729550995419,0.000287,5.4795,0.9851615067123244,2.4565121916879264,0.9588941519195732,0.0035611347690114,1.559510424301915,3.743560378151248,0.0112728510468727,1,0,0,0,0
843,100104_A549_8plex_IPG400_inj1_4_fr_36.05747.05747.3,1553.9055,1,0.125,0.006,8,10.400630756197009,0.042,6.1909,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,0,1,0,0,0
2478,100104_A549_8plex_IPG400_inj1_4_fr_35.09221.09221.2,2004.156712,1,0.0666666666666666,0.003429,15,8.157099123213992,0.00191,3.9161,0.1262934815245505,0.2865296720840909,0.9971496110014462,0.0002620576909094,0.8017013850686439,1.9133865308938751,0.002999974802418,1,0,0,0,0
8160,100104_A549_8plex_IPG400_inj1_4_fr_34.02530.02530.3,1228.6687,0,0.0,0.003,9,6.761008807724563,0.094,6.0581,0.2294033958743608,0.5121288613380817,0.9524430455328888,0.0028958730945797,0.6790923172923311,1.4504036901245838,0.0071742811546597,0,1,0,0,0
4619,100104_A549_8plex_IPG400_inj1_4_fr_34.03099.03099.2,1677.861302,1,0.1,0.006839,10,8.539623515252712,5.93e-07,5.937,0.8300676449140224,2.133106270938614,0.9945962429481416,0.0012277362296728,1.5424593006912783,3.733463852599133,0.0058945966331643,1,0,0,0,0
