,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
8586,100104_A549_8plex_IPG400_inj1_4_fr_32.09217.09217.2,1908.1605,0,0.0,0.007,14,7.636267250577378,0.0035,7.0521,0.4060574432438671,0.9224889027563836,0.907533174466029,0.0089002192551066,1.234669067689054,2.566583149576575,0.020835496464513,1,0,0,0,0
5099,100104_A549_8plex_IPG400_inj1_4_fr_32.08284.08284.3,2255.1167,1,0.0588235294117647,0.003,17,8.700860800208922,0.0055,8.1391,0.849709508727956,2.171294855970604,0.9592532681571632,0.0051227830340738,1.4104487387924465,3.3760549279678687,0.0127371428460555,0,1,0,0,1
6862,100104_A549_8plex_IPG400_inj1_4_fr_34.09425.09425.4,2690.451363,1,0.0555555555555555,0.01894,18,6.388216177894194,1.59e-07,5.7342,0.4374459800530219,1.100890742802813,0.9870967867881616,0.0011851668554392,0.870517142983325,1.9607634917299563,0.0078583219608706,0,0,1,0,0
4087,100104_A549_8plex_IPG400_inj1_4_fr_35.06062.06062.3,1535.8386,1,0.125,0.007,8,10.68842145143048,0.014,8.6251,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,0,1,0,0,1
1306,100104_A549_8plex_IPG400_inj1_4_fr_35.09868.09868.4,2246.1735,0,0.0,0.005,18,4.668123858165743,0.00023,10.779,0.4642258787752093,1.1119687590208938,0.928827341551231,0.0102228522561546,0.9092790816973624,1.97832980410629,0.0136868061100528,0,0,1,0,0
6923,100104_A549_8plex_IPG400_inj1_4_fr_34.03860.03860.2,1636.7466,0,0.0,0.004,13,10.481165251919933,0.005,9.8321,0.381457875037731,0.9612708974335478,0.9871291171863236,0.0010504398844634,0.9268696925474252,2.1739344763315014,0.0041441399321621,1,0,0,0,1
5425,100104_A549_8plex_IPG400_inj1_4_fr_32.05767.05767.2,1349.665623,1,0.125,0.001469,8,10.388861482432436,0.000421,6.1718,0.2827977175322742,0.7059386710944509,0.9861729662003194,0.0009409506197219,0.5869850010962951,1.3336226536568443,0.0026262872661956,1,0,0,0,0
8521,100104_A549_8plex_IPG400_inj1_4_fr_33.03510.03510.2,1539.832981,1,0.125,0.010212,8,8.957683509104461,0.000111,3.9899,0.2830419670197564,0.4781860488520214,0.967853880841128,0.0029795538530605,0.4324552131810703,0.8457110594851842,0.0047169166275288,1,0,0,0,0
4346,100104_A549_8plex_IPG400_inj1_4_fr_32.09488.09488.3,2550.312,2,0.125,0.0,16,5.50878440936134,0.0044,9.6436,0.2369374529016607,0.5256997137052373,0.9719638504579664,0.0022419865238207,0.6500512592697566,1.5040630496287075,0.0086010796973366,0,1,0,0,1
10300,100104_A549_8plex_IPG400_inj1_4_fr_36.09000.09000.3,2478.3371,0,0.0,0.005,20,7.605807037412729,3.8e-05,12.6407,0.564173371212195,1.1603781458392228,0.908149100304813,0.011339673139446,1.098409936395377,2.086129497195208,0.011339673139446,0,1,0,0,0
3095,100104_A549_8plex_IPG400_inj1_4_fr_36.10285.10285.4,3004.5627,2,0.0952380952380952,0.012,21,4.9559678927539474,0.0018,9.2063,0.9915309602389064,2.133802894512927,0.8512609678071222,0.0181692917182851,1.021783474717784,2.1909684637701536,0.0181692917182852,0,0,1,0,1
