,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
7867,A14-07151_Ratio.31462.31462.2,1476.936,1,0.111111111,0.004,9,10.43921739,0.007,7.0625,0.126994639,0.270027422,0.466881584,0.000843372,0.345515148,0.622649188,0.012142216,1,0,0,0,0
2909,A14-07151_Ratio.04786.04786.2,1751.9548,1,0.1,0.007,10,10.36187868,0.0078,6.7263,0.353346964,0.669802357,0.948227703,0.008726908,0.340927886,0.664575833,0.012648902,1,0,0,0,0
4714,A14-07151_Ratio.05613.05613.3,1502.849997,1,0.125,0.004145,8,10.8984648,0.0563,3.778,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
8133,A14-07151_Ratio.17314.17314.2,1604.8711,1,0.1,0.005,10,11.25628125,0.022,6.6988,0.19563766,0.392834216,-0.635159233,0.003671403,0.35197914,0.609536701,0.014100441,1,0,0,0,0
6501,A14-07151_Ratio.13818.13818.2,1450.773411,1,0.125,0.002456,8,11.91433929,2.22e-05,6.3231,0.148075379,0.29371157,0.976942549,0.000419453,0.208330724,0.421363728,0.001881849,1,0,0,0,0
354,A14-07151_Ratio.26770.26770.3,1769.0637,2,0.222222222,0.004,9,11.55919255,0.012,8.8633,0.525914126,1.165989959,0.383825655,0.000764159,0.585712351,1.193344471,0.008857119,0,1,0,0,1
10273,A14-07151_Ratio.11310.11310.2,1462.77451,1,0.111111111,0.003554,9,11.21015019,0.0063,3.6895,0.259778431,0.52617195,0.935155909,0.001094612,0.245153592,0.508992745,0.001094612,1,0,0,0,0
5731,A14-07151_Ratio.10513.10513.2,1117.632298,0,0.0,0.00287,8,12.44160252,0.00353,4.8371,0.104599088,0.179716587,0.659161784,0.000522011,0.454924639,0.811893946,0.025260654,1,0,0,0,0
8168,A14-07151_Ratio.28261.28261.2,1189.684666,0,0.0,0.003597,8,11.48812076,0.000129,5.1071,0.241718068,0.411320107,-0.805699956,0.006215043,0.392568162,0.696490316,0.010545134,1,0,0,0,0
11022,A14-07151_Ratio.40842.40842.2,1747.0764,1,0.090909091,0.004,11,9.233760553,0.00035,9.3703,0.214271288,0.327627827,0.221132582,0.004078929,0.385574522,0.746424077,0.01215372,1,0,0,0,0
10999,A14-07151_Ratio.15737.15737.2,1037.573582,0,0.0,0.002732,7,11.91844346,0.00059,3.8217,0.151597147,0.241450183,0.286213814,0.002052436,0.16495576,0.2764605,0.002271244,1,0,0,0,0
9673,A14-07151_Ratio.23939.23939.2,1436.914,1,0.090909091,0.002,11,11.11911634,0.11,8.8028,0.153844157,0.321193098,0.122709524,0.001769446,0.325986255,0.63178699,0.00623566,1,0,0,0,0
6124,A14-07151_Ratio.20871.20871.2,1542.8648,0,0.0,0.008,13,10.87528573,0.0067,6.9215,0.251272356,0.379846033,0.986240372,0.004542324,0.499300231,0.773409131,0.01679717,1,0,0,0,0
5635,A14-07151_Ratio.23839.23839.3,1679.0064,1,0.1,0.004,10,10.82536367,0.037,8.2429,0.309402034,0.574773729,0.712836869,0.010210967,0.525041271,0.855484164,0.022931275,0,1,0,0,0
837,A14-07151_Ratio.33654.33654.4,3855.8144,0,0.0,0.01174,34,8.09829035,2.23e-10,6.3202,0.64223365,1.202597125,-0.778350998,0.025950776,0.635165331,1.21563788,0.029830642,0,0,1,0,0
10361,A14-07151_Ratio.24967.24967.2,1394.8194,1,0.111111111,0.002,9,12.69353036,0.00059,6.1943,0.280752923,0.542468105,0.938378283,0.002101728,0.307452755,0.590864889,0.004533392,1,0,0,0,0
9010,A14-07151_Ratio.20971.20971.2,1578.908909,1,0.111111111,0.006605,9,11.55291539,4.18e-05,6.2172,0.228141766,0.40124476,-0.78991027,0.004507248,0.308431908,0.583228235,0.005294488,1,0,0,0,0
887,A14-07151_Ratio.39212.39212.3,2516.325949,0,0.0,0.008681,22,10.06671958,0.000565,5.547,1.390718773,1.896479921,-0.974840931,0.065607138,1.34540415,1.967753156,0.069863502,0,1,0,0,0
9391,A14-07151_Ratio.24323.24323.2,2167.1129,1,0.0625,0.008,16,11.01663257,0.00028,10.8399,0.170780743,0.295217561,-0.599758494,0.001037732,0.432511022,0.783772159,0.009799889,1,0,0,0,0
1982,A14-07151_Ratio.21347.21347.3,1691.96755,1,0.083333333,0.006335,12,11.64456986,5.12e-05,6.8796,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,1
2370,A14-07151_Ratio.03949.03949.2,1087.595066,0,0.0,0.001356,7,9.487301019,0.00957,3.9263,0.448000182,0.804681694,-0.869319386,0.010056045,0.537061007,0.911995037,0.018186153,1,0,0,0,0
3690,A14-07151_Ratio.39502.39502.2,1794.0018,2,0.181818182,0.001,11,9.844605937,0.00041,8.784,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
8878,A14-07151_Ratio.22466.22466.2,1605.936741,2,0.2,0.004911,10,10.56258409,0.00323,5.1291,0.188922579,0.40631396,0.689325482,0.002036619,0.368248963,0.689523557,0.005526372,1,0,0,0,0
7159,A14-07151_Ratio.21176.21176.2,1530.8543,1,0.111111111,0.006,9,10.96006527,0.01,6.4141,0.229399131,0.455692104,0.446948839,0.00093359,0.431944556,0.764282565,0.010294974,1,0,0,0,0
5368,A14-07151_Ratio.09120.09120.2,1297.683811,0,0.0,0.000892,9,11.31339798,1.3e-06,6.6768,0.291449079,0.508971017,0.93569526,0.003049085,0.621119205,0.987270384,0.021261681,1,0,0,0,0
12162,A14-07151_Ratio.10756.10756.2,1339.699192,2,0.285714286,0.003176,7,12.92776718,0.000273,5.2932,0.170457084,0.324151497,0.80483999,0.002765414,0.288461289,0.507443984,0.007889679,1,0,0,0,0
1805,A14-07151_Ratio.40267.40267.2,1714.1064,1,0.083333333,0.005,12,9.141734262,0.042,6.8351,0.54294223,0.959469416,-0.697382433,0.028195093,0.759915522,1.282600311,0.039953047,1,0,0,0,0
8125,A14-07151_Ratio.17093.17093.2,1329.794895,1,0.125,0.003933,8,11.43151801,0.00171,5.4597,0.190784113,0.265656555,0.43662099,0.003658927,0.412609933,0.618779552,0.014553966,1,0,0,0,0
10424,A14-07151_Ratio.14074.14074.3,2026.174032,2,0.166666667,0.007291,12,12.06274799,6.02e-06,7.548,0.223830995,0.398467,0.354079075,0.004752226,0.347092298,0.621713518,0.012926557,0,1,0,0,0
414,A14-07151_Ratio.06281.06281.2,1565.6885,1,0.083333333,0.005,12,11.54497942,0.0046,10.9634,1.227303149,2.051594284,-0.960497649,0.192435182,2.044765064,2.932992299,0.192435182,1,0,0,0,0
1519,A14-07151_Ratio.18949.18949.2,1133.6795,0,0.0,0.004,8,11.54179696,0.00024,9.5227,0.359721865,0.75813304,0.281834325,0.001237166,0.423020991,0.847729886,0.003368719,1,0,0,0,0
5644,A14-07151_Ratio.08239.08239.2,1256.580174,1,0.090909091,0.004437,11,11.42096122,2.37,1.6296,0.228605811,0.489962172,-0.39773533,0.004475048,0.375338112,0.717533333,0.013157848,1,0,0,0,0
7097,A14-07151_Ratio.23230.23230.2,1597.881321,2,0.2,0.002196,10,11.26769584,1.1e-05,5.1088,0.159241447,0.27119105,-0.545517473,0.002667402,0.383378807,0.603359809,0.015642102,1,0,0,0,0
11986,A14-07151_Ratio.21983.21983.2,1619.851,0,0.0,0.004,12,11.06630865,0.0038,7.6701,0.20741772,0.371250853,-0.606693275,0.002670331,0.35536061,0.551334405,0.012225379,1,0,0,0,0
4709,A14-07151_Ratio.25849.25849.3,1526.879,0,0.0,0.002,12,9.663836974,0.001,10.6782,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
10435,A14-07151_Ratio.25723.25723.2,1350.737278,0,0.0,0.002658,9,11.03245466,0.00174,4.5473,0.267439526,0.499630766,0.759275235,0.005956343,0.297041178,0.541260841,0.005956343,1,0,0,0,0
7752,A14-07151_Ratio.15569.15569.3,1948.0072,2,0.142857143,0.004,14,10.36364468,0.027,7.0353,0.209480502,0.380737777,-0.408284683,0.00378566,0.365092904,0.686250839,0.009548139,0,1,0,0,0
8245,A14-07151_Ratio.17508.17508.2,1214.722386,0,0.0,0.003809,9,11.79903194,0.00184,4.6637,0.266818912,0.429270723,-0.753556532,0.007565605,0.338660166,0.609340745,0.011125668,1,0,0,0,0
10770,A14-07151_Ratio.05416.05416.2,1064.56052,0,0.0,0.003924,7,10.40903826,0.00222,4.5305,0.161705758,0.304153782,0.639791591,0.001812587,0.172054938,0.310135156,0.002249329,1,0,0,0,0
5782,A14-07151_Ratio.13171.13171.3,1526.866,2,0.222222222,0.001,9,11.19765705,0.014,7.8104,0.240307364,0.495673687,0.75737955,0.00247297,0.582088485,0.9977331,0.019304841,0,1,0,0,0
9911,A14-07151_Ratio.05105.05105.2,1052.497288,1,0.142857143,0.002698,7,11.47963677,0.131,0.1532,0.255767955,0.454791614,-0.561246481,0.005143569,0.360142935,0.659456869,0.01430043,1,0,0,0,0
3785,A14-07151_Ratio.15653.15653.2,1289.801487,1,0.125,0.005439,8,11.30969844,0.144,3.5864,0.445135257,0.618414373,0.047449241,0.022047223,0.601837638,0.786296778,0.022047223,1,0,0,0,0
2735,A14-07151_Ratio.38688.38688.3,2691.5196,1,0.05,0.002,20,11.13057361,0.0003,11.9031,0.5621167,0.932122383,-0.595241663,0.027518383,0.738984871,1.147085033,0.027518383,0,1,0,0,0
4636,A14-07151_Ratio.06747.06747.2,1347.649754,0,0.0,0.002826,10,10.7675506,2.04e-05,5.7054,0.45375759,0.664229804,-0.977166868,0.025431573,0.615814041,0.885833996,0.03980608,1,0,0,0,0
1,A14-07151_Ratio.24123.24123.3,1582.9654,1,0.1,0.005,10,9.730117064,0.0023,7.855,0.762879039,1.637941338,-0.603819424,0.008402397,0.822974386,1.670752321,0.014764866,0,1,0,0,1
4044,A14-07151_Ratio.06219.06219.2,937.484043,0,0.0,0.002009,7,11.63479786,0.00473,4.5974,0.391266119,0.687685606,-0.436479428,0.006410891,0.45398697,0.777529709,0.006410891,1,0,0,0,0
7462,A14-07151_Ratio.18052.18052.2,1189.671116,1,0.125,0.001932,8,11.60163329,0.151,1.9417,0.273520837,0.482010049,0.981615018,0.00321449,0.376178699,0.640840213,0.007443847,1,0,0,0,0
5314,A14-07151_Ratio.34818.34818.3,1545.9585,1,0.1,0.005,10,9.29115967,0.028,7.6901,0.25242982,0.501551562,0.921694099,0.001754303,0.641927946,1.058404692,0.0283617,0,1,0,0,0
3341,A14-07151_Ratio.26403.26403.3,2657.34664,1,0.05,0.002874,20,11.38837469,1.45e-06,8.2037,0.426564663,0.621774743,-0.63173856,0.007426723,0.424657423,0.726029668,0.010079831,0,1,0,0,0
3791,A14-07151_Ratio.32388.32388.3,2321.2571,2,0.125,0.008,16,10.02701873,0.00058,9.9154,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
11567,A14-07151_Ratio.08851.08851.2,1230.5952,0,0.0,0.002,8,11.73018144,0.3,6.9746,0.237264788,0.407479707,0.882443923,0.002756052,0.330276862,0.594179581,0.010394088,1,0,0,0,0
177,A14-07151_Ratio.15253.15253.2,1359.803806,1,0.125,0.002279,8,13.05297682,0.0112,4.6571,1.285574118,2.613825251,-0.489025199,0.026010842,1.637087837,3.263588673,0.026010842,1,0,0,0,0
8799,A14-07151_Ratio.11148.11148.2,1610.9093,1,0.1,0.006,10,11.73516878,0.00037,9.4089,0.294117445,0.51285073,-0.698513633,0.008967023,0.420061007,0.744786075,0.029882676,1,0,0,0,0
1517,A14-07151_Ratio.26708.26708.3,2264.2591,1,0.058823529,0.006,17,11.27334274,0.0001,9.6032,0.438561898,0.928727738,-0.798480591,0.014323891,0.584830214,1.071259069,0.021773347,0,1,0,0,0
11442,A14-07151_Ratio.11289.11289.3,1403.764853,0,0.0,0.002346,9,10.54544717,1.05e-05,7.3223,0.210730227,0.321744238,0.380663761,0.003677787,0.364204885,0.692531075,0.009356472,0,1,0,0,0
1799,A14-07151_Ratio.18790.18790.3,1440.8375,1,0.111111111,0.003,9,11.31888335,0.032,9.4218,0.714614076,1.095665242,0.857082074,0.035661984,0.825089237,1.248663075,0.047164581,0,1,0,0,0
4142,A14-07151_Ratio.32172.32172.2,1520.8854,3,0.333333333,0.003,9,11.38283289,0.02,7.2737,0.244529075,0.371357458,-0.049768287,0.00469873,0.21655361,0.334139827,0.00469873,1,0,0,0,0
7047,A14-07151_Ratio.10297.10297.3,1919.8844,0,0.0,0.003,16,10.90840803,0.0016,12.843,0.283149256,0.558270763,0.505516082,0.007801145,0.376259804,0.683853027,0.013612035,0,1,0,0,0
5741,A14-07151_Ratio.19297.19297.4,1743.908394,0,0.0,0.00358,11,10.34953219,0.00697,3.6729,0.304103178,0.588278497,0.912141744,0.008865516,0.482399977,0.895632404,0.017943828,0,0,1,0,0
2660,A14-07151_Ratio.32182.32182.2,1190.7828,1,0.142857143,0.003,7,13.18949319,0.42,6.3497,0.425752322,0.802654273,-0.483256962,0.008267953,0.484422906,0.875785839,0.015023891,1,0,0,0,0
21,A14-07151_Ratio.33673.33673.2,1954.0943,1,0.076923077,0.013,13,9.915206296,0.00025,9.5296,0.839106897,1.575332428,-0.59017361,0.01579778,0.927766282,1.80532293,0.019715994,1,0,0,0,1
10119,A14-07151_Ratio.24826.24826.2,1631.961521,2,0.2,0.004145,10,11.04150296,0.000461,4.3339,0.07951317,0.157370705,0.541090949,0.000599471,0.261623339,0.472125628,0.005465296,1,0,0,0,0
8244,A14-07151_Ratio.27045.27045.2,1398.8427,0,0.0,0.003,11,11.67316327,0.08,6.3619,0.128952701,0.254077494,0.636094,0.001697048,0.227354319,0.420858961,0.005344035,1,0,0,0,0
2268,A14-07151_Ratio.06898.06898.2,1501.7617,0,0.0,0.004,11,11.19751492,0.017,7.4581,0.492128635,0.935645995,0.914048489,0.005276437,0.542972365,1.075845321,0.006288427,1,0,0,0,1
3911,A14-07151_Ratio.03662.03662.2,1047.498997,1,0.142857143,0.001964,7,10.99253706,0.00101,4.9958,0.360265764,0.662619806,-0.165356309,0.010501132,0.340277375,0.641524282,0.010501132,1,0,0,0,0
2580,A14-07151_Ratio.34451.34451.2,2184.1449,0,0.0,0.007,19,9.980246652,0.00068,9.9345,0.57946831,1.073689492,-0.948093799,0.048531816,0.859298195,1.388153674,0.073124073,1,0,0,0,0
11830,A14-07151_Ratio.32570.32570.2,1799.87,1,0.076923077,0.006,13,11.05955356,0.017,5.5459,0.179742218,0.32454329,-0.153964523,0.000989133,0.361379802,0.653548739,0.009615693,1,0,0,0,0
8438,A14-07151_Ratio.08253.08253.2,1478.821385,2,0.25,0.004525,8,11.99314071,0.000567,4.4609,0.265046232,0.497829888,0.354723429,0.006814473,0.39254902,0.690329935,0.01552958,1,0,0,0,0
5689,A14-07151_Ratio.28099.28099.2,1197.663548,0,0.0,0.003883,7,10.78485599,0.00213,2.4426,0.332902576,0.611304176,-0.884388082,0.007839016,0.415382047,0.777145956,0.010376444,1,0,0,0,0
12339,A14-07151_Ratio.09886.09886.2,1364.758274,1,0.111111111,0.002969,9,13.5948129,3.2e-05,5.4699,0.228797583,0.325491632,-0.98057257,0.004969501,0.344594144,0.535420939,0.016496815,1,0,0,0,0
7454,A14-07151_Ratio.18214.18214.2,1455.7047,1,0.1,0.003,10,12.25803322,0.0041,7.4135,0.172009477,0.344629469,0.494484029,0.001632552,0.47110141,0.834923595,0.008724542,1,0,0,0,0
1916,A14-07151_Ratio.15834.15834.2,1431.760105,1,0.1,0.00065,10,10.55591254,0.000129,4.3563,0.757877118,0.968382633,0.986322095,0.034525663,1.045419834,1.41390091,0.048304765,1,0,0,0,0
1323,A14-07151_Ratio.23138.23138.2,1316.717137,0,0.0,0.003251,9,11.58837998,0.000393,4.5961,0.66401121,1.189845785,0.940800218,0.053249376,0.862980634,1.404393712,0.053249376,1,0,0,0,0
8530,A14-07151_Ratio.09835.09835.2,1285.6283,0,0.0,0.003,10,11.71815605,0.029,7.0661,0.056871049,0.110437364,0.929582992,0.000298182,0.087193757,0.176942408,0.000569018,1,0,0,0,0
1126,A14-07151_Ratio.29731.29731.3,2520.3662,3,0.2,0.011,15,12.93152745,0.0066,11.2044,0.271748637,0.578341736,-0.330681699,0.005541201,0.660952388,1.287468793,0.014111917,0,1,0,0,0
7737,A14-07151_Ratio.21048.21048.2,1476.811253,2,0.25,0.006021,8,10.89479085,0.0452,2.4515,0.184445706,0.378644747,0.208600734,0.002594159,0.429031738,0.755395529,0.013876777,1,0,0,0,0
9303,A14-07151_Ratio.23405.23405.2,1244.77805,1,0.142857143,0.003466,7,11.83144452,0.0527,3.9636,0.320527788,0.439029083,-0.68417943,0.009177625,0.311689259,0.433057739,0.009177625,1,0,0,0,0
6414,A14-07151_Ratio.09553.09553.2,1381.755222,0,0.0,0.003555,11,10.87599676,1.58e-06,5.7228,0.278144753,0.588316877,-0.593619005,0.007360404,0.392001343,0.660421103,0.013887009,1,0,0,0,0
3399,A14-07151_Ratio.37361.37361.2,1218.7187,0,0.0,0.001,8,10.59357246,0.0038,4.8802,0.434216173,0.781397911,-0.936741569,0.020449763,0.590807048,0.855423237,0.03035283,1,0,0,0,0
5469,A14-07151_Ratio.16224.16224.3,1214.756521,1,0.142857143,0.002398,7,10.53819793,1.93e-05,4.5239,0.40559226,0.68931875,0.258412201,0.006202951,0.409828764,0.769881828,0.011267692,0,1,0,0,0
12338,A14-07151_Ratio.17385.17385.2,1279.756321,1,0.142857143,0.002138,7,11.98444002,0.00282,4.7006,0.186356874,0.252151431,-0.857609041,0.003573753,0.236493818,0.401572588,0.004584563,1,0,0,0,0
889,A14-07151_Ratio.29175.29175.3,2504.4127,1,0.055555556,0.008,18,10.65021471,0.0079,9.0534,0.439299348,0.974312291,0.975094802,0.00021476,0.755585554,1.393751098,0.020146409,0,1,0,0,0
6231,A14-07151_Ratio.25711.25711.3,2215.249106,2,0.117647059,0.009072,17,11.35971412,0.359,3.1737,0.260941753,0.517242958,-0.597286576,0.004790223,0.507427202,0.888028487,0.021865282,0,1,0,0,0
3543,A14-07151_Ratio.06154.06154.2,1643.7656,2,0.142857143,0.006,14,10.34484626,0.13,5.2529,0.338303269,0.695858654,-0.843991269,0.011296379,0.471663621,0.817668484,0.026459049,1,0,0,0,0
9082,A14-07151_Ratio.11616.11616.3,1796.8894,0,0.0,0.004,13,10.21428469,0.0014,7.5808,0.178594993,0.355833099,-0.566658782,0.003156845,0.458487021,0.80135095,0.015551321,0,1,0,0,0
8046,A14-07151_Ratio.31569.31569.2,1611.894261,1,0.111111111,0.002856,9,11.62351913,4.42e-05,6.0659,0.165193392,0.31706615,0.041538569,0.002088513,0.414540306,0.71330153,0.018222657,1,0,0,0,0
11515,A14-07151_Ratio.04834.04834.2,1165.580052,0,0.0,0.002266,9,11.15099978,8.04e-05,5.3787,0.225257039,0.430195811,0.907015609,0.002295601,0.252379551,0.496858005,0.003503082,1,0,0,0,0
6329,A14-07151_Ratio.14749.14749.2,1263.6534,0,0.0,0.002,9,11.23041534,0.026,6.9585,0.340517477,0.630242291,-0.926329558,0.009820153,0.368817159,0.675255957,0.011604465,1,0,0,0,0
2993,A14-07151_Ratio.15650.15650.2,1302.7961,1,0.142857143,0.005,7,11.81517265,2.8,0.2078,0.253829553,0.348870483,-0.847846355,0.007287869,0.423425241,0.702998799,0.016099064,1,0,0,0,0
3631,A14-07151_Ratio.03142.03142.2,1198.628025,0,0.0,0.002286,9,12.52869886,9.99e-07,6.1747,0.343802805,0.69794989,0.695892968,0.00777919,0.484127202,0.901278293,0.013907692,1,0,0,0,0
9667,A14-07151_Ratio.14721.14721.2,1295.7494,1,0.142857143,0.0,7,10.68371909,0.027,1.882,0.279219578,0.500902378,0.597657586,0.004597597,0.37486646,0.671611015,0.015211442,1,0,0,0,0
11892,A14-07151_Ratio.05357.05357.2,1405.834446,1,0.111111111,0.004973,9,10.02718045,0.00406,4.4251,0.239156872,0.380271589,-0.890620358,0.00594725,0.327982455,0.551549507,0.015983717,1,0,0,0,0
10623,A14-07151_Ratio.07506.07506.2,1482.86179,1,0.125,0.005768,8,11.62111454,9.93e-05,5.5146,0.219310743,0.343523986,0.818993847,0.00307564,0.324769582,0.556454188,0.007285317,1,0,0,0,0
651,A14-07151_Ratio.27534.27534.3,1868.097067,1,0.083333333,0.004503,12,11.07310244,2.82e-09,9.6568,0.447132568,0.826267422,0.766848361,0.006610195,0.855430879,1.541675532,0.0294113,0,1,0,0,0
5359,A14-07151_Ratio.32341.32341.3,3344.5958,0,0.0,0.017,27,9.361319002,9e-06,13.5919,0.15592332,0.281500275,0.67430395,0.002134403,0.4643063,0.815549046,0.021453107,0,1,0,0,0
9515,A14-07151_Ratio.25607.25607.3,1795.067099,1,0.076923077,0.006169,13,9.749823048,4.34e-05,6.152,0.309941959,0.596962419,0.772231432,0.007108182,0.364126769,0.703013777,0.010723932,0,1,0,0,0
2586,A14-07151_Ratio.07232.07232.3,1296.7586,1,0.142857143,0.003,7,10.94194858,0.88,3.6324,0.465426269,0.969791464,-0.202525558,0.020774364,0.45609647,0.94797548,0.020774364,0,1,0,0,0
7086,A14-07151_Ratio.21001.21001.4,2961.708931,3,0.166666667,0.025502,18,11.38887843,3.38e-07,5.6518,0.18852374,0.300975434,0.037396726,0.002653183,0.317788707,0.550780601,0.009177312,0,0,1,0,0
381,A14-07151_Ratio.21767.21767.2,1660.924778,1,0.090909091,0.005762,11,9.789971257,0.000123,4.2251,0.576791125,1.170310468,0.381487004,0.006268372,0.571949448,1.153311055,0.006268372,1,0,0,0,0
4667,A14-07151_Ratio.10048.10048.2,1440.805027,1,0.1,0.007188,10,11.4818893,0.000216,5.3024,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
1804,A14-07151_Ratio.35207.35207.3,1872.1146,1,0.071428571,0.006,14,10.6270049,0.019,6.9095,0.546288417,1.116618883,-0.743703822,0.030124898,0.64304116,1.20884869,0.037709627,0,1,0,0,1
11379,A14-07151_Ratio.04510.04510.2,1201.6278,0,0.0,0.002,10,10.98771368,0.0032,8.0447,0.193776488,0.401429305,0.803693059,0.002837486,0.307897499,0.594355185,0.006749166,1,0,0,0,0
1364,A14-07151_Ratio.03246.03246.2,1220.579563,1,0.111111111,0.002489,9,8.643317242,0.00176,4.4078,0.511517047,1.023993889,-0.787316752,0.011683518,0.470049739,0.952430543,0.011683518,1,0,0,0,0
467,A14-07151_Ratio.39451.39451.2,1302.825047,0,0.0,0.002399,9,11.26895025,0.000586,4.5817,1.048077991,2.18831409,0.446506829,0.039521596,1.083416236,2.242025015,0.046233788,1,0,0,0,1
11692,A14-07151_Ratio.09036.09036.2,1599.8683,1,0.1,0.006,10,11.60008012,0.0083,8.3089,0.217528179,0.410406307,0.713786732,0.004605245,0.316016271,0.595005709,0.009512723,1,0,0,0,0
2648,A14-07151_Ratio.02937.02937.3,1350.6491,0,0.0,0.001,10,8.170297427,0.0019,9.6728,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
10074,A14-07151_Ratio.10890.10890.2,1520.942112,2,0.285714286,0.003868,7,12.23795683,0.119,2.8798,0.282986793,0.456254443,-0.96249988,0.008558618,0.391390509,0.695176149,0.018710709,1,0,0,0,0
1193,A14-07151_Ratio.14943.14943.2,1659.8661,0,0.0,0.003,14,10.16079865,5.6e-05,9.7276,0.422938947,0.88820015,0.403503501,0.002012532,0.38585886,0.817138536,0.002012532,1,0,0,0,0
3588,A14-07151_Ratio.03837.03837.3,1282.649374,0,0.0,0.002506,8,10.22181063,0.000573,8.6172,0.347471549,0.649551561,0.24525607,0.010476227,0.490989211,0.819474907,0.023084883,0,1,0,0,0
194,A14-07151_Ratio.35344.35344.2,1927.0218,0,0.0,0.006,15,8.860334501,0.0049,7.1866,1.093823392,1.881579754,0.934749614,0.105309955,1.384697838,2.246905731,0.120538183,1,0,0,0,1
9760,A14-07151_Ratio.07265.07265.2,1014.568638,0,0.0,0.002539,8,12.05931833,0.06,3.478,0.152065279,0.223246367,-0.787119901,0.001921335,0.338690465,0.610508158,0.009503755,1,0,0,0,0
10631,A14-07151_Ratio.21000.21000.2,1372.792332,0,0.0,0.004613,11,11.26005087,2.68e-06,6.3207,0.18849836,0.376007916,-0.593128508,0.001986358,0.375917877,0.722487376,0.004338045,1,0,0,0,0
4450,A14-07151_Ratio.13680.13680.3,1524.789969,0,0.0,0.001187,12,12.08481345,7.11e-06,6.2471,0.326148044,0.613543436,0.145671553,0.010548556,0.512102759,0.910127786,0.022525938,0,1,0,0,0
2603,A14-07151_Ratio.20613.20613.3,1900.1652,2,0.181818182,0.005,11,11.55488338,0.083,8.7212,0.433978763,0.915130156,0.051958054,0.00261591,0.46741658,0.949536457,0.004021215,0,1,0,0,0
11005,A14-07151_Ratio.13300.13300.2,1117.630589,0,0.0,0.001161,8,12.85377963,0.0167,4.0358,0.198483874,0.288619729,-0.663852847,0.002460955,0.279698008,0.465268167,0.006060082,1,0,0,0,0
563,A14-07151_Ratio.26778.26778.2,2058.083103,0,0.0,0.0035,18,7.19804818,3.22e-08,5.7836,0.727334925,1.432842889,-0.10132132,0.01647962,0.710645428,1.362895499,0.019036649,1,0,0,0,1
3754,A14-07151_Ratio.05093.05093.2,1154.627781,0,0.0,0.003105,10,10.89952919,2.83e-06,5.8411,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
9534,A14-07151_Ratio.24816.24816.3,2186.1051,2,0.142857143,0.008,14,10.93730278,0.042,9.2647,0.196878301,0.356712187,0.820510413,0.0013821,0.33335675,0.654762035,0.009576824,0,1,0,0,0
9018,A14-07151_Ratio.25892.25892.2,1293.717014,0,0.0,0.003858,9,11.72966898,0.00027,5.2193,0.142438774,0.240511271,-0.507044623,0.000944734,0.269961244,0.455267478,0.005516125,1,0,0,0,0
6996,A14-07151_Ratio.40832.40832.2,1526.027,1,0.1,0.006,10,9.820963265,0.024,10.1502,0.173814786,0.281474725,0.215049414,0.003003805,0.158392194,0.252968957,0.003003805,1,0,0,0,0
8166,A14-07151_Ratio.09859.09859.2,1606.879002,1,0.111111111,0.006935,9,11.54290907,0.00073,5.2985,0.141626117,0.242856932,0.960946101,0.001920092,0.3035836,0.524505278,0.009088498,1,0,0,0,0
10677,A14-07151_Ratio.12846.12846.2,1212.761082,1,0.142857143,0.001479,7,12.63842426,0.00677,3.9045,0.234129081,0.313190458,0.981079193,0.004620749,0.329126,0.57387682,0.009432707,1,0,0,0,0
7924,A14-07151_Ratio.27827.27827.2,1606.966404,1,0.1,0.006311,10,11.22481268,0.00249,4.2015,0.234383264,0.461518134,-0.861042545,0.004934289,0.39067362,0.744563373,0.009039066,1,0,0,0,0
6123,A14-07151_Ratio.19985.19985.2,1595.8851,1,0.1,0.004,10,13.00101483,0.013,7.7079,0.260615009,0.496833642,0.986203664,0.001744131,0.539367721,0.932534118,0.010935038,1,0,0,0,0
10482,A14-07151_Ratio.23541.23541.2,1733.9518,1,0.083333333,0.006,12,11.31012667,0.0045,8.2285,0.229025687,0.452283493,-0.222168147,0.003858323,0.348461511,0.652256545,0.009528451,1,0,0,0,0
10151,A14-07151_Ratio.08525.08525.2,1111.537693,0,0.0,0.002835,7,12.54919754,0.00462,4.0366,0.066209536,0.114924869,0.764056639,0.000436139,0.320228571,0.603677727,0.006675335,1,0,0,0,0
